N	phi	epsd	delta	epsY	lamb	S	q
8000.0	0.01	4.89	0.13	0.73	2.24	0.9853747912613366	0.028761460012535184
8000.0	0.01	4.89	0.13	0.73	2.24	0.9887255486490585	0.029181335341185336
8000.0	0.01	4.89	0.13	0.73	2.24	0.9857284456350812	0.02960121066983548
8000.0	0.01	4.89	0.13	0.73	2.24	0.9856173540591249	0.03002108599848563
8000.0	0.01	4.89	0.13	0.73	2.24	0.9937250969755191	0.030440961327135776
8000.0	0.01	4.89	0.13	0.73	2.24	0.9973221286382696	0.030860836655785925
8000.0	0.01	4.89	0.13	0.73	2.24	1.0029086329124142	0.03128071198443608
8000.0	0.01	4.89	0.13	0.73	2.24	1.0078380110252683	0.031700587313086226
8000.0	0.01	4.89	0.13	0.73	2.24	1.0213385846110077	0.032120462641736375
8000.0	0.01	4.89	0.13	0.73	2.24	1.0194332705841007	0.032540337970386524
8000.0	0.01	4.89	0.13	0.73	2.24	1.0226256868843835	0.03296021329903667
8000.0	0.01	4.89	0.13	0.73	2.24	1.0130151204729647	0.033380088627686814
8000.0	0.01	4.89	0.13	0.73	2.24	1.011115679906361	0.03379996395633697
8000.0	0.01	4.89	0.13	0.73	2.24	1.0182570670622086	0.03421983928498712
8000.0	0.01	4.89	0.13	0.73	2.24	1.0239191801222822	0.03463971461363727
8000.0	0.01	4.89	0.13	0.73	2.24	1.027515281089024	0.03505958994228741
8000.0	0.01	4.89	0.13	0.73	2.24	1.0147848790469536	0.035479465270937566
8000.0	0.01	4.89	0.13	0.73	2.24	1.0281919900757115	0.03589934059958771
8000.0	0.01	4.89	0.13	0.73	2.24	1.0349707312617102	0.03631921592823786
8000.0	0.01	4.89	0.13	0.73	2.24	1.0229856412458551	0.036739091256888005
8000.0	0.01	4.89	0.13	0.73	2.24	1.0261075906826027	0.03715896658553816
8000.0	0.01	4.89	0.13	0.73	2.24	1.0330689160377127	0.03757884191418831
8000.0	0.01	4.89	0.13	0.73	2.24	1.0313238110200729	0.03799871724283845
8000.0	0.01	4.89	0.13	0.73	2.24	1.0282505945861495	0.0384185925714886
8000.0	0.01	4.89	0.13	0.73	2.24	1.0187052743125498	0.03883846790013875
8000.0	0.01	4.89	0.13	0.73	2.24	1.0252981199676354	0.0392583432287889
8000.0	0.01	4.89	0.13	0.73	2.24	1.0311621703842	0.03967821855743905
8000.0	0.01	4.89	0.13	0.73	2.24	1.0229093490791463	0.040098093886089196
8000.0	0.01	4.89	0.13	0.73	2.24	1.0291997558835881	0.04051796921473935
8000.0	0.01	4.89	0.13	0.73	2.24	1.016485414079682	0.0409378445433895
8000.0	0.01	4.89	0.13	0.73	2.24	1.0200766937227297	0.04135771987203964
8000.0	0.01	4.89	0.13	0.73	2.24	1.0273372519065478	0.04177759520068979
8000.0	0.01	4.89	0.13	0.73	2.24	1.0149852155587469	0.04219747052933994
8000.0	0.01	4.89	0.13	0.73	2.24	1.0146350047696688	0.04261734585799009
8000.0	0.01	4.89	0.13	0.73	2.24	1.0172939081089138	0.04303722118664024
8000.0	0.01	4.89	0.13	0.73	2.24	1.0162149168715928	0.04345709651529039
8000.0	0.01	4.89	0.13	0.73	2.24	1.0112682983527632	0.04387697184394053
8000.0	0.01	4.89	0.13	0.73	2.24	1.0088342424950338	0.04429684717259068
8000.0	0.01	4.89	0.13	0.73	2.24	1.006733363084815	0.044716722501240834
8000.0	0.01	4.89	0.13	0.73	2.24	1.006210306586964	0.04513659782989098
8000.0	0.01	4.89	0.13	0.73	2.24	1.006224049978446	0.04555647315854113
8000.0	0.01	4.89	0.13	0.73	2.24	0.9986403680205505	0.04597634848719128
8000.0	0.01	4.89	0.13	0.73	2.24	0.9976732895130253	0.04639622381584143
8000.0	0.01	4.89	0.13	0.73	2.24	1.0038255168634054	0.04681609914449158
8000.0	0.01	4.89	0.13	0.73	2.24	0.9919788821913001	0.04723597447314172
8000.0	0.01	4.89	0.13	0.73	2.24	0.9953444106547887	0.04765584980179187
8000.0	0.01	4.89	0.13	0.73	2.24	0.9892839166000845	0.048075725130442025
8000.0	0.01	4.89	0.13	0.73	2.24	0.9909512180835667	0.048495600459092174
8000.0	0.01	4.89	0.13	0.73	2.24	0.994125638913594	0.04891547578774232
8000.0	0.01	4.89	0.13	0.73	2.24	0.9845094499432868	0.049335351116392465
8000.0	0.01	4.89	0.13	0.73	2.24	0.9846377761783967	0.049755226445042613
8000.0	0.01	4.89	0.13	0.73	2.24	0.9899579893920447	0.05017510177369276
8000.0	0.01	4.89	0.13	0.73	2.24	0.987516974175078	0.05059497710234291
8000.0	0.01	4.89	0.13	0.73	2.24	0.9883374145094015	0.05101485243099306
8000.0	0.01	4.89	0.13	0.73	2.24	0.9836157047063421	0.051434727759643216
8000.0	0.01	4.89	0.13	0.73	2.24	0.9943302662589599	0.051854603088293365
8000.0	0.01	4.89	0.13	0.73	2.24	0.9821390076501415	0.052274478416943514
8000.0	0.01	4.89	0.13	0.73	2.24	0.9860923166635377	0.052694353745593656
8000.0	0.01	4.89	0.13	0.73	2.24	0.9901235896619025	0.053114229074243804
8000.0	0.01	4.89	0.13	0.73	2.24	0.9811940987052699	0.05353410440289395
8000.0	0.01	4.89	0.13	0.73	2.24	0.9813051804057307	0.0539539797315441
8000.0	0.01	4.89	0.13	0.73	2.24	0.992403914982335	0.05437385506019425
8000.0	0.01	4.89	0.13	0.73	2.24	0.9795746385108178	0.05479373038884441
8000.0	0.01	4.89	0.13	0.73	2.24	0.9827348335482966	0.05521360571749454
8000.0	0.01	4.89	0.13	0.73	2.24	0.9891350924870048	0.0556334810461447
8000.0	0.01	4.89	0.13	0.73	2.24	0.9855205276163503	0.05605335637479485
8000.0	0.01	4.89	0.13	0.73	2.24	0.9914144123180758	0.056473231703444995
8000.0	0.01	4.89	0.13	0.73	2.24	0.9925808221899844	0.056893107032095144
8000.0	0.01	4.89	0.13	0.73	2.24	0.9930314382038308	0.05731298236074529
8000.0	0.01	4.89	0.13	0.73	2.24	0.988229514265983	0.05773285768939544
8000.0	0.01	4.89	0.13	0.73	2.24	0.9894830364555953	0.0581527330180456
8000.0	0.01	4.89	0.13	0.73	2.24	0.9965033049478638	0.05857260834669573
8000.0	0.01	4.89	0.13	0.73	2.24	0.9939326569135797	0.05899248367534589
8000.0	0.01	4.89	0.13	0.73	2.24	0.9968130423260242	0.05941235900399604
8000.0	0.01	4.89	0.13	0.73	2.24	0.9977899002929916	0.059832234332646186
8000.0	0.01	4.89	0.13	0.73	2.24	0.9950197146391248	0.060252109661296335
8000.0	0.01	4.89	0.13	0.73	2.24	0.9966343629751139	0.06067198498994648
8000.0	0.01	4.89	0.13	0.73	2.24	0.9941635245867021	0.061091860318596626
8000.0	0.01	4.89	0.13	0.73	2.24	1.0001332540639134	0.061511735647246775
8000.0	0.01	4.89	0.13	0.73	2.24	1.0038688368465098	0.061931610975896924
8000.0	0.01	4.89	0.13	0.73	2.24	0.9996073507775675	0.06235148630454708
8000.0	0.01	4.89	0.13	0.73	2.24	1.000525868027154	0.06277136163319723
8000.0	0.01	4.89	0.13	0.73	2.24	1.0069636545813911	0.06319123696184738
8000.0	0.01	4.89	0.13	0.73	2.24	1.0023665432473725	0.06361111229049753
8000.0	0.01	4.89	0.13	0.73	2.24	1.0017610446353689	0.06403098761914766
8000.0	0.01	4.89	0.13	0.73	2.24	1.0049744148300277	0.06445086294779782
8000.0	0.01	4.89	0.13	0.73	2.24	1.006269745043395	0.06487073827644797
8000.0	0.01	4.89	0.13	0.73	2.24	1.0044393918417605	0.06529061360509812
8000.0	0.01	4.89	0.13	0.73	2.24	1.0048940660282522	0.06571048893374827
8000.0	0.01	4.89	0.13	0.73	2.24	1.0002946648651223	0.06613036426239842
8000.0	0.01	4.89	0.13	0.73	2.24	1.0031924480749315	0.06655023959104855
8000.0	0.01	4.89	0.13	0.73	2.24	1.0094110179015265	0.0669701149196987
8000.0	0.01	4.89	0.13	0.73	2.24	1.0139954342609259	0.06738999024834885
8000.0	0.01	4.89	0.13	0.73	2.24	1.0074455843225878	0.06780986557699901
8000.0	0.01	4.89	0.13	0.73	2.24	1.0126200644199153	0.06822974090564916
8000.0	0.01	4.89	0.13	0.73	2.24	1.009339910305438	0.06864961623429931
8000.0	0.01	4.89	0.13	0.73	2.24	1.0064941371996197	0.06906949156294946
8000.0	0.01	4.89	0.13	0.73	2.24	1.0061693662004783	0.06948936689159961
8000.0	0.01	4.89	0.13	0.73	2.24	1.0059788441477997	0.06990924222024975
8000.0	0.01	4.89	0.13	0.73	2.24	1.007639684393281	0.0703291175488999
8000.0	0.01	4.89	0.13	0.73	2.24	1.0094100899960392	0.07074899287755004
8000.0	0.01	4.89	0.13	0.73	2.24	1.0079989416566912	0.0711688682062002
8000.0	0.01	4.89	0.13	0.73	2.24	1.0073428284937922	0.07158874353485035
8000.0	0.01	4.89	0.13	0.73	2.24	1.0025925123903758	0.07200861886350049
8000.0	0.01	4.89	0.13	0.73	2.24	1.0055694272578548	0.07242849419215064
8000.0	0.01	4.89	0.13	0.73	2.24	1.0028527015024993	0.07284836952080079
8000.0	0.01	4.89	0.13	0.73	2.24	1.0040859721282716	0.07326824484945094
8000.0	0.01	4.89	0.13	0.73	2.24	1.0060724906760947	0.07368812017810109
8000.0	0.01	4.89	0.13	0.73	2.24	0.9980540809066928	0.07410799550675123
8000.0	0.01	4.89	0.13	0.73	2.24	1.0030461434323343	0.0745278708354014
8000.0	0.01	4.89	0.13	0.73	2.24	1.0024618148165108	0.07494774616405155
8000.0	0.01	4.89	0.13	0.73	2.24	0.9969257137168414	0.07536762149270168
8000.0	0.01	4.89	0.13	0.73	2.24	1.0019172112385948	0.07578749682135183
8000.0	0.01	4.89	0.13	0.73	2.24	0.9994047373395988	0.07620737215000198
8000.0	0.01	4.89	0.13	0.73	2.24	1.001121243516545	0.07662724747865213
8000.0	0.01	4.89	0.13	0.73	2.24	1.003055821346395	0.07704712280730228
8000.0	0.01	4.89	0.13	0.73	2.24	0.9929381432097315	0.07746699813595243
8000.0	0.01	4.89	0.13	0.73	2.24	0.9982010967993372	0.07788687346460257
8000.0	0.01	4.89	0.13	0.73	2.24	0.9997524973723385	0.07830674879325272
8000.0	0.01	4.89	0.13	0.73	2.24	1.0016070308123075	0.07872662412190287
8000.0	0.01	4.89	0.13	0.73	2.24	1.0029374878325226	0.07914649945055302
8000.0	0.01	4.89	0.13	0.73	2.24	0.9947787590980589	0.07956637477920317
8000.0	0.01	4.89	0.13	0.73	2.24	0.9932861934334346	0.07998625010785332
8000.0	0.01	4.89	0.13	0.73	2.24	0.9967616050719923	0.08040612543650347
8000.0	0.01	4.89	0.13	0.73	2.24	0.9926716995645747	0.08082600076515362
8000.0	0.01	4.89	0.13	0.73	2.24	1.0019452369887507	0.08124587609380378
8000.0	0.01	4.89	0.13	0.73	2.24	0.9940806123495397	0.08166575142245393
8000.0	0.01	4.89	0.13	0.73	2.24	0.9959072184090784	0.08208562675110408
8000.0	0.01	4.89	0.13	0.73	2.24	0.990018138809142	0.08250550207975421
8000.0	0.01	4.89	0.13	0.73	2.24	0.9985426456062877	0.08292537740840436
8000.0	0.01	4.89	0.13	0.73	2.24	0.9958475193741954	0.08334525273705451
8000.0	0.01	4.89	0.13	0.73	2.24	0.9988414129551189	0.08376512806570466
8000.0	0.01	4.89	0.13	0.73	2.24	0.9913664464683388	0.08418500339435481
8000.0	0.01	4.89	0.13	0.73	2.24	1.0040225747890532	0.08460487872300496
8000.0	0.01	4.89	0.13	0.73	2.24	1.0003047820631141	0.0850247540516551
8000.0	0.01	4.89	0.13	0.73	2.24	1.0019070245613748	0.08544462938030525
8000.0	0.01	4.89	0.13	0.73	2.24	0.9989679220635755	0.0858645047089554
8000.0	0.01	4.89	0.13	0.73	2.24	0.9954075111446445	0.08628438003760555
8000.0	0.01	4.89	0.13	0.73	2.24	1.0011867164892172	0.0867042553662557
8000.0	0.01	4.89	0.13	0.73	2.24	0.9916094609494223	0.08712413069490585
8000.0	0.01	4.89	0.13	0.73	2.24	1.000907859496872	0.08754400602355598
8000.0	0.01	4.89	0.13	0.73	2.24	1.0000161940319983	0.08796388135220613
8000.0	0.01	4.89	0.13	0.73	2.24	0.9959221190833915	0.08838375668085628
8000.0	0.01	4.89	0.13	0.73	2.24	0.9942597810046562	0.08880363200950643
8000.0	0.01	4.89	0.13	0.73	2.24	1.0118042796306537	0.0892235073381566
8000.0	0.01	4.89	0.13	0.73	2.24	1.0042931188653272	0.08964338266680674
8000.0	0.01	4.89	0.13	0.73	2.24	0.9941039868907833	0.09006325799545689
8000.0	0.01	4.89	0.13	0.73	2.24	0.9962911753537158	0.09048313332410704
8000.0	0.01	4.89	0.13	0.73	2.24	0.9836419039830577	0.09090300865275719
8000.0	0.01	4.89	0.13	0.73	2.24	0.9999567185282028	0.09132288398140734
8000.0	0.01	4.89	0.13	0.73	2.24	1.008358165346703	0.09174275931005749
8000.0	0.01	4.89	0.13	0.73	2.24	0.9965525801668581	0.09216263463870764
8000.0	0.01	4.89	0.13	0.73	2.24	1.005917083944751	0.09258250996735778
8000.0	0.01	4.89	0.13	0.73	2.24	1.0050142873913164	0.09300238529600793
8000.0	0.01	4.89	0.13	0.73	2.24	0.9919323792449666	0.09342226062465808
8000.0	0.01	4.89	0.13	0.73	2.24	0.990421881404944	0.09384213595330822
8000.0	0.01	4.89	0.13	0.73	2.24	0.9910753609839661	0.09426201128195837
8000.0	0.01	4.89	0.13	0.73	2.24	1.004586063373512	0.09468188661060851
8000.0	0.01	4.89	0.13	0.73	2.24	1.0065585914671982	0.09510176193925866
8000.0	0.01	4.89	0.13	0.73	2.24	1.0018845815866755	0.09552163726790881
8000.0	0.01	4.89	0.13	0.73	2.24	0.9963105782882054	0.09594151259655898
8000.0	0.01	4.89	0.13	0.73	2.24	1.011394980858212	0.09636138792520912
8000.0	0.01	4.89	0.13	0.73	2.24	1.005331981470245	0.09678126325385927
8000.0	0.01	4.89	0.13	0.73	2.24	1.0021635280950991	0.09720113858250942
8000.0	0.01	4.89	0.13	0.73	2.24	1.019888450673234	0.09762101391115957
8000.0	0.01	4.89	0.13	0.73	2.24	1.0124216251048908	0.09804088923980972
8000.0	0.01	4.89	0.13	0.73	2.24	0.9991404786318195	0.09846076456845987
8000.0	0.01	4.89	0.13	0.73	2.24	0.9966564923971412	0.09888063989711
8000.0	0.01	4.89	0.13	0.73	2.24	1.0081152996297795	0.09930051522576015
8000.0	0.01	4.89	0.13	0.73	2.24	1.017498515468227	0.0997203905544103
8000.0	0.01	4.89	0.13	0.73	2.24	0.9840055145522795	0.10014026588306045
8000.0	0.01	4.89	0.13	0.73	2.24	0.9798933123277926	0.1005601412117106
8000.0	0.01	4.89	0.13	0.73	2.24	1.0119883830377587	0.10098001654036075
8000.0	0.01	4.89	0.13	0.73	2.24	0.9943486143678253	0.1013998918690109
8000.0	0.01	4.89	0.13	0.73	2.24	1.0020784765535433	0.10181976719766105
8000.0	0.01	4.89	0.13	0.73	2.24	1.0506131075831207	0.1022396425263112
8000.0	0.01	4.89	0.13	0.73	2.24	0.9608924653471833	0.10265951785496136
8000.0	0.01	4.89	0.13	0.73	2.24	0.9737296397412237	0.1030793931836115
8000.0	0.01	4.89	0.13	0.73	2.24	1.0218316917067922	0.10349926851226166
8000.0	0.01	4.89	0.13	0.73	2.24	0.9985166878603644	0.1039191438409118
8000.0	0.01	4.89	0.13	0.73	2.24	1.029859412558537	0.10433901916956195
8000.0	0.01	4.89	0.13	0.73	2.24	0.9975219574437967	0.1047588944982121
8000.0	0.01	4.89	0.13	0.73	2.24	1.0553815431778122	0.10517876982686224
8000.0	0.01	4.89	0.13	0.73	2.24	1.0168912920997202	0.10559864515551239
8000.0	0.01	4.89	0.13	0.73	2.24	1.035490686683994	0.10601852048416253
8000.0	0.01	4.89	0.13	0.73	2.24	0.9587048301759128	0.10643839581281268
8000.0	0.01	4.89	0.13	0.73	2.24	1.0179930243445865	0.10685827114146283
8000.0	0.01	4.89	0.13	0.73	2.24	1.0936544948115183	0.10727814647011298
8000.0	0.01	4.89	0.13	0.73	2.24	1.0218475387884238	0.10769802179876313
8000.0	0.01	4.89	0.13	0.73	2.24	1.1528486484435378	0.10811789712741328
8000.0	0.01	4.89	0.13	0.73	2.24	1.041843838989315	0.10853777245606343
8000.0	0.005	7.1	0.13	0.73	2.24	4.244355740046765	0.0004998828873178225
8000.0	0.005	7.1	0.13	0.73	2.24	6.898277300329122	0.0008331381455297042
8000.0	0.005	7.1	0.13	0.73	2.24	8.268862726106411	0.001166393403741586
8000.0	0.005	7.1	0.13	0.73	2.24	9.21025989158237	0.0014996486619534676
8000.0	0.005	7.1	0.13	0.73	2.24	7.997328763400385	0.0018329039201653492
8000.0	0.005	7.1	0.13	0.73	2.24	7.42624884731222	0.002166159178377231
8000.0	0.005	7.1	0.13	0.73	2.24	8.861661009878604	0.0024994144365891122
8000.0	0.005	7.1	0.13	0.73	2.24	7.95839144051713	0.0028326696948009944
8000.0	0.005	7.1	0.13	0.73	2.24	8.892430469490382	0.003165924953012876
8000.0	0.005	7.1	0.13	0.73	2.24	8.398681425379374	0.003499180211224757
8000.0	0.005	7.1	0.13	0.73	2.24	8.40758256761388	0.0038324354694366392
8000.0	0.005	7.1	0.13	0.73	2.24	8.169418653866517	0.004165690727648521
8000.0	0.005	7.1	0.13	0.73	2.24	7.6991171647061085	0.004498945985860403
8000.0	0.005	7.1	0.13	0.73	2.24	7.786363883477938	0.004832201244072284
8000.0	0.005	7.1	0.13	0.73	2.24	7.367927619149582	0.005165456502284166
8000.0	0.005	7.1	0.13	0.73	2.24	6.942039482487984	0.005498711760496048
8000.0	0.005	7.1	0.13	0.73	2.24	7.004042404701528	0.00583196701870793
8000.0	0.005	7.1	0.13	0.73	2.24	6.215257043725392	0.006165222276919811
8000.0	0.005	7.1	0.13	0.73	2.24	6.01210785112879	0.006498477535131692
8000.0	0.005	7.1	0.13	0.73	2.24	5.724704525710944	0.006831732793343575
8000.0	0.005	7.1	0.13	0.73	2.24	5.407132381074781	0.007164988051555457
8000.0	0.005	7.1	0.13	0.73	2.24	4.724200718818874	0.007498243309767338
8000.0	0.005	7.1	0.13	0.73	2.24	4.434443796576	0.007831498567979218
8000.0	0.005	7.1	0.13	0.73	2.24	4.099845971702664	0.008164753826191102
8000.0	0.005	7.1	0.13	0.73	2.24	3.8147310372068572	0.008498009084402984
8000.0	0.005	7.1	0.13	0.73	2.24	3.448042225340485	0.008831264342614864
8000.0	0.005	7.1	0.13	0.73	2.24	3.1967249176337034	0.009164519600826745
8000.0	0.005	7.1	0.13	0.73	2.24	2.8821192957612127	0.009497774859038627
8000.0	0.005	7.1	0.13	0.73	2.24	2.675075415493485	0.00983103011725051
8000.0	0.005	7.1	0.13	0.73	2.24	2.3979664842401434	0.010164285375462389
8000.0	0.005	7.1	0.13	0.73	2.24	2.2185886417635485	0.010497540633674274
8000.0	0.005	7.1	0.13	0.73	2.24	2.0065981812225018	0.010830795891886154
8000.0	0.005	7.1	0.13	0.73	2.24	1.8465433477540258	0.011164051150098038
8000.0	0.005	7.1	0.13	0.73	2.24	1.6451514974318047	0.011497306408309918
8000.0	0.005	7.1	0.13	0.73	2.24	1.469023936899257	0.011830561666521801
8000.0	0.005	7.1	0.13	0.73	2.24	1.3308608394979804	0.012163816924733681
8000.0	0.005	7.1	0.13	0.73	2.24	1.2051939982984121	0.012497072182945561
8000.0	0.005	7.1	0.13	0.73	2.24	1.107509828570497	0.012830327441157445
8000.0	0.005	7.1	0.13	0.73	2.24	0.9963763455843196	0.013163582699369325
8000.0	0.005	7.1	0.13	0.73	2.24	0.9259677512603843	0.01349683795758121
8000.0	0.005	7.1	0.13	0.73	2.24	0.8236216310250188	0.013830093215793088
8000.0	0.005	7.1	0.13	0.73	2.24	0.7590788019165827	0.014163348474004973
8000.0	0.005	7.1	0.13	0.73	2.24	0.6913209614909019	0.014496603732216853
8000.0	0.005	7.1	0.13	0.73	2.24	0.6471952138108833	0.014829858990428733
8000.0	0.005	7.1	0.13	0.73	2.24	0.5933876984161867	0.015163114248640617
8000.0	0.005	7.1	0.13	0.73	2.24	0.5585804036234641	0.015496369506852497
8000.0	0.005	7.1	0.13	0.73	2.24	0.5190044648955727	0.01582962476506438
8000.0	0.005	7.1	0.13	0.73	2.24	0.5015863563713058	0.01616288002327626
8000.0	0.005	7.1	0.13	0.73	2.24	0.4776264934126079	0.016496135281488144
8000.0	0.005	7.1	0.13	0.73	2.24	0.4588090989178567	0.016829390539700024
8000.0	0.005	7.1	0.13	0.73	2.24	0.4460094135275332	0.017162645797911907
8000.0	0.005	7.1	0.13	0.73	2.24	0.43317906357314784	0.017495901056123787
8000.0	0.005	7.1	0.13	0.73	2.24	0.42338190644669443	0.017829156314335667
8000.0	0.005	7.1	0.13	0.73	2.24	0.42249387323004284	0.01816241157254755
8000.0	0.005	7.1	0.13	0.73	2.24	0.4156959472480357	0.01849566683075943
8000.0	0.005	7.1	0.13	0.73	2.24	0.41617437364935295	0.018828922088971314
8000.0	0.005	7.1	0.13	0.73	2.24	0.40856346137505156	0.019162177347183194
8000.0	0.005	7.1	0.13	0.73	2.24	0.4096177329845835	0.01949543260539508
8000.0	0.005	7.1	0.13	0.73	2.24	0.4037846100739178	0.01982868786360696
8000.0	0.005	7.1	0.13	0.73	2.24	0.4122407492980328	0.020161943121818845
8000.0	0.005	7.1	0.13	0.73	2.24	0.4139834498935198	0.020495198380030725
8000.0	0.005	7.1	0.13	0.73	2.24	0.4116419337909508	0.020828453638242605
8000.0	0.005	7.1	0.13	0.73	2.24	0.4188730503547847	0.02116170889645449
8000.0	0.005	7.1	0.13	0.73	2.24	0.4165290740471827	0.02149496415466637
8000.0	0.005	7.1	0.13	0.73	2.24	0.42051225875060755	0.021828219412878252
8000.0	0.005	7.1	0.13	0.73	2.24	0.42481360715852967	0.022161474671090132
8000.0	0.005	7.1	0.13	0.73	2.24	0.42964400522557167	0.022494729929302012
8000.0	0.005	7.1	0.13	0.73	2.24	0.43328783042906593	0.022827985187513895
8000.0	0.005	7.1	0.13	0.73	2.24	0.4324539562437444	0.02316124044572578
8000.0	0.005	7.1	0.13	0.73	2.24	0.44758363616167157	0.02349449570393766
8000.0	0.005	7.1	0.13	0.73	2.24	0.448142883421186	0.02382775096214954
8000.0	0.005	7.1	0.13	0.73	2.24	0.4502895560086744	0.024161006220361422
8000.0	0.005	7.1	0.13	0.73	2.24	0.4647558908871047	0.024494261478573302
8000.0	0.005	7.1	0.13	0.73	2.24	0.46861505610038445	0.024827516736785186
8000.0	0.005	7.1	0.13	0.73	2.24	0.4764077345807254	0.025160771994997066
8000.0	0.005	7.1	0.13	0.73	2.24	0.49010275445540225	0.025494027253208946
8000.0	0.005	7.1	0.13	0.73	2.24	0.504031927288252	0.02582728251142083
8000.0	0.005	7.1	0.13	0.73	2.24	0.5134246990823751	0.026160537769632716
8000.0	0.005	7.1	0.13	0.73	2.24	0.5260334827739407	0.026493793027844593
8000.0	0.005	7.1	0.13	0.73	2.24	0.5379082803555094	0.026827048286056473
8000.0	0.005	7.1	0.13	0.73	2.24	0.5610630761885047	0.027160303544268353
8000.0	0.005	7.1	0.13	0.73	2.24	0.577261815069859	0.027493558802480236
8000.0	0.005	7.1	0.13	0.73	2.24	0.5886808477778556	0.027826814060692123
8000.0	0.005	7.1	0.13	0.73	2.24	0.6129948408436372	0.028160069318904003
8000.0	0.005	7.1	0.13	0.73	2.24	0.6399814138862859	0.028493324577115883
8000.0	0.005	7.1	0.13	0.73	2.24	0.6616996334449088	0.028826579835327767
8000.0	0.005	7.1	0.13	0.73	2.24	0.6886870033491381	0.029159835093539647
8000.0	0.005	7.1	0.13	0.73	2.24	0.7146082066700034	0.02949309035175153
8000.0	0.005	7.1	0.13	0.73	2.24	0.7401194688455783	0.02982634560996341
8000.0	0.005	7.1	0.13	0.73	2.24	0.7725747297357944	0.03015960086817529
8000.0	0.005	7.1	0.13	0.73	2.24	0.8033136826430644	0.030492856126387174
8000.0	0.005	7.1	0.13	0.73	2.24	0.8321178560860131	0.030826111384599057
8000.0	0.005	7.1	0.13	0.73	2.24	0.8713275646550968	0.031159366642810937
8000.0	0.005	7.1	0.13	0.73	2.24	0.8998208425332822	0.03149262190102282
8000.0	0.005	7.1	0.13	0.73	2.24	0.9375815829090517	0.031825877159234704
8000.0	0.005	7.1	0.13	0.73	2.24	0.9671593784634447	0.032159132417446584
8000.0	0.005	7.1	0.13	0.73	2.24	1.0096763147819943	0.032492387675658464
8000.0	0.005	7.1	0.13	0.73	2.24	1.0456907030997384	0.032825642933870344
8000.0	0.005	7.1	0.13	0.73	2.24	1.0820985665482592	0.033158898192082224
8000.0	0.005	7.1	0.13	0.73	2.24	1.1165776224757666	0.03349215345029411
8000.0	0.005	7.1	0.13	0.73	2.24	1.143288162311368	0.03382540870850599
8000.0	0.005	7.1	0.13	0.73	2.24	1.1758937798420186	0.03415866396671787
8000.0	0.005	7.1	0.13	0.73	2.24	1.1993677249703014	0.03449191922492975
8000.0	0.005	7.1	0.13	0.73	2.24	1.2432543721498146	0.03482517448314164
8000.0	0.005	7.1	0.13	0.73	2.24	1.2663463526060872	0.03515842974135352
8000.0	0.005	7.1	0.13	0.73	2.24	1.295498427923117	0.0354916849995654
8000.0	0.005	7.1	0.13	0.73	2.24	1.331850201772505	0.03582494025777728
8000.0	0.005	7.1	0.13	0.73	2.24	1.3477931327628787	0.03615819551598916
8000.0	0.005	7.1	0.13	0.73	2.24	1.358412494443271	0.036491450774201045
8000.0	0.005	7.1	0.13	0.73	2.24	1.386809875359011	0.036824706032412925
8000.0	0.005	7.1	0.13	0.73	2.24	1.3969086013040486	0.037157961290624805
8000.0	0.005	7.1	0.13	0.73	2.24	1.4112734617360427	0.037491216548836685
8000.0	0.005	7.1	0.13	0.73	2.24	1.428870416030787	0.037824471807048565
8000.0	0.005	7.1	0.13	0.73	2.24	1.423971730760777	0.03815772706526045
8000.0	0.005	7.1	0.13	0.73	2.24	1.4368832656940453	0.03849098232347234
