<X> <Y>
1.914670435341272e-02 7.811676252187561e+05
1.917612801636594e-02 7.796634376638253e+05
1.920559689607948e-02 7.781575413198964e+05
1.923511106204010e-02 7.766499434431116e+05
1.926467058384138e-02 7.751406513481573e+05
1.929427553118380e-02 7.736296724083915e+05
1.932392597387500e-02 7.721170140559711e+05
1.935362198182985e-02 7.706026837819794e+05
1.938336362507072e-02 7.690866891365476e+05
1.941315097372752e-02 7.675690377289820e+05
1.944298409803798e-02 7.660497372278824e+05
1.947286306834774e-02 7.645287953612651e+05
1.950278795511057e-02 7.630062199166772e+05
1.953275882888850e-02 7.614820187413187e+05
1.956277576035197e-02 7.599561997421553e+05
1.959283882028006e-02 7.584287708860323e+05
1.962294807956060e-02 7.568997401997884e+05
1.965310360919036e-02 7.553691157703653e+05
1.968330548027521e-02 7.538369057449170e+05
1.971355376403030e-02 7.523031183309183e+05
1.974384853178022e-02 7.507677617962681e+05
1.977418985495916e-02 7.492308444693963e+05
1.980457780511109e-02 7.476923747393653e+05
1.983501245388994e-02 7.461523610559695e+05
1.986549387305972e-02 7.446108119298354e+05
1.989602213449474e-02 7.430677359325186e+05
1.992659731017978e-02 7.415231416965977e+05
1.995721947221023e-02 7.399770379157702e+05
1.998788869279227e-02 7.384294333449418e+05
2.001860504424303e-02 7.368803368003182e+05
2.004936859899079e-02 7.353297571594912e+05
2.008017942957514e-02 7.337777033615247e+05
2.011103760864713e-02 7.322241844070406e+05
2.014194320896945e-02 7.306692093582998e+05
2.017289630341665e-02 7.291127873392801e+05
2.020389696497521e-02 7.275549275357587e+05
2.023494526674382e-02 7.259956391953853e+05
2.026604128193346e-02 7.244349316277571e+05
2.029718508386768e-02 7.228728142044893e+05
2.032837674598266e-02 7.213092963592871e+05
2.035961634182743e-02 7.197443875880131e+05
2.039090394506406e-02 7.181780974487525e+05
2.042223962946784e-02 7.166104355618751e+05
2.045362346892742e-02 7.150414116100997e+05
2.048505553744496e-02 7.134710353385527e+05
2.051653590913642e-02 7.118993165548211e+05
2.054806465823159e-02 7.103262651290131e+05
2.057964185907436e-02 7.087518909938065e+05
2.061126758612286e-02 7.071762041445002e+05
2.064294191394965e-02 7.055992146390624e+05
2.067466491724190e-02 7.040209325981750e+05
2.070643667080153e-02 7.024413682052770e+05
2.073825724954542e-02 7.008605317066079e+05
2.077012672850560e-02 6.992784334112407e+05
2.080204518282938e-02 6.976950836911239e+05
2.083401268777954e-02 6.961104929811117e+05
2.086602931873458e-02 6.945246717789934e+05
2.089809515118878e-02 6.929376306455272e+05
2.093021026075244e-02 6.913493802044612e+05
2.096237472315209e-02 6.897599311425602e+05
2.099458861423058e-02 6.881692942096251e+05
2.102685200994738e-02 6.865774802185106e+05
2.105916498637863e-02 6.849845000451431e+05
2.109152761971740e-02 6.833903646285327e+05
2.112393998627387e-02 6.817950849707825e+05
2.115640216247546e-02 6.801986721370983e+05
2.118891422486706e-02 6.786011372557934e+05
2.122147625011115e-02 6.770024915182904e+05
2.125408831498809e-02 6.754027461791195e+05
